Timestamp,Train ID,Line Code,Current Status,Current Station,Next Station,Time to Next Station,Time to Departure,Current Station Lat,Current Station Lng,Next Station Lat,Next Station Lng
1150,14,TML,RUNNING,CKT,TAW,20,30,22.37,114.19,22.37,114.18
1150,36,TML,BOARDING,SHM,CIO,0,25,22.39,114.21,22.38,114.2
1150,56,TML,BOARDING,HEO,TSH,0,30,22.417558012995983,114.22572145390951,22.41,114.22
1150,15,TML,RUNNING,KSR,TWW,560,30,22.43,114.06,22.37,114.11
1150,37,TML,RUNNING,LOP,YUL,85,30,22.448,114.02525,22.44633,114.03519
1150,57,TML,RUNNING,SIH,TIS,150,30,22.41,113.98,22.45,114.0
1150,17,ISL,BOARDING,TIH,FOH,0,20,22.282600177683648,114.19176871157651,22.29,114.19
1150,31,ISL,RUNNING,WAC,CAB,55,30,22.2777868996141,114.1730668456758,22.28064273051205,114.18506355390676
1150,51,ISL,BOARDING,CEN,ADM,0,30,22.282201172111822,114.15830604041152,22.27958,114.16462
1150,69,ISL,RUNNING,SYP,SHW,5,30,22.29,114.14,22.29,114.15
1150,16,ISL,BOARDING,TIH,CAB,0,20,22.282600177683648,114.19176871157651,22.28064273051205,114.18506355390676
1150,30,ISL,RUNNING,NOP,FOH,55,30,22.29150892853684,114.20047323856755,22.29,114.19
1150,50,ISL,RUNNING,TAK,QUB,60,30,22.284927949807077,114.21627416555808,22.28810647977041,114.2096087213838
1150,68,ISL,BOARDING,HFC,SKW,0,5,22.28,114.24,22.28,114.23
1150,18,TWL,RUNNING,CSW,LCK,50,30,22.34,114.16,22.34,114.15
1150,32,TWL,RUNNING,PRE,SSP,115,30,22.32532,114.16832,22.33,114.16
1150,52,TWL,RUNNING,YMT,MOK,120,30,22.313028489769632,114.1706156232284,22.319550731000817,114.16935499623776
1150,70,TWL,RUNNING,ADM,TST,35,30,22.27958,114.16462,22.29789945696996,114.17219416740257
1150,19,TWL,BOARDING,SSP,PRE,0,20,22.33,114.16,22.32532,114.16832
1150,33,TWL,RUNNING,LCK,CSW,55,30,22.34,114.15,22.34,114.16
1150,53,TWL,RUNNING,LAK,MEF,60,30,22.35,114.13,22.34,114.14
1150,71,TWL,RUNNING,KWH,KWF,5,30,22.36325,114.1313,22.35803,114.1298
1155,41,SIL,RUNNING,OCP,ADM,85,30,22.24898455130648,114.17441070973162,22.27958,114.16462
1155,59,SIL,BOARDING,LET,WCH,0,30,22.24,114.16,22.247965050465854,114.16676084751518
1155,40,SIL,BOARDING,SOH,,-5,35,22.24,114.15,,
1155,58,SIL,RUNNING,WCH,LET,120,30,22.247965050465854,114.16676084751518,22.24,114.16
1155,3,KTL,RUNNING,WTS,DIH,105,30,22.341937836279207,114.19380708089876,22.34,114.2
1155,23,KTL,RUNNING,KOT,LOF,110,30,22.34,114.18,22.338174835373263,114.18705418274284
1155,43,KTL,RUNNING,PRE,SKM,115,30,22.32532,114.16832,22.33239,114.1688
1155,61,KTL,RUNNING,YMT,MOK,120,30,22.313028489769632,114.1706156232284,22.319550731000817,114.16935499623776
1155,2,KTL,RUNNING,WTS,LOF,105,30,22.341937836279207,114.19380708089876,22.338174835373263,114.18705418274284
1155,22,KTL,RUNNING,CHH,DIH,110,30,22.335178573695583,114.208924723229,22.34,114.2
1155,42,KTL,RUNNING,NTK,KOB,55,30,22.32,114.22,22.32,114.21
1155,60,KTL,RUNNING,LAT,KWT,60,30,22.307138592917713,114.23278799497956,22.312399667335335,114.2264757250725
1155,7,AEL,RUNNING,TSY,AIR,645,30,22.36,114.11,22.31617516349916,113.93660451157724
1155,39,AEL,RUNNING,KOW,TSY,200,30,22.3,114.16,22.36,114.11
1155,6,AEL,RUNNING,TSY,KOW,645,30,22.36,114.11,22.3,114.16
1155,38,AEL,RUNNING,AIR,TSY,500,30,22.31617516349916,113.93660451157724,22.36,114.11
1155,9,EAL,BOARDING,SHT,FOT,0,15,22.38228349989016,114.18692169623915,22.4,114.2
1155,27,EAL,BOARDING,KOT,TAW,0,20,22.34,114.18,22.37,114.18
1155,65,EAL,RUNNING,HUH,MKK,120,30,22.3,114.18,22.32148427773826,114.17220049439362
1155,46,EAL,RUNNING,KOT,TAW,295,30,22.34,114.18,22.37,114.18
1155,8,EAL,RUNNING,UNI,FOT,75,30,22.41,114.21,22.4,114.2
1155,26,EAL,RUNNING,TAP,UNI,170,30,22.44,114.17,22.41,114.21
1155,47,EAL,RUNNING,TWO,TAP,85,30,22.45,114.16,22.44,114.17
1155,64,EAL,RUNNING,FAN,TWO,240,30,22.49,114.14,22.45,114.16
1155,10,TCL,RUNNING,TSY,SUN,195,30,22.36,114.11,22.33,114.03
1155,34,TCL,RUNNING,LAK,TSY,110,30,22.35,114.13,22.36,114.11
1155,54,TCL,BOARDING,OLY,NAC,0,25,22.32,114.16,22.33,114.15
1155,11,TCL,RUNNING,NAC,OLY,45,30,22.33,114.15,22.32,114.16
1155,35,TCL,BOARDING,TSY,LAK,0,20,22.36,114.11,22.35,114.13
1155,55,TCL,RUNNING,SUN,TSY,205,30,22.33,114.03,22.36,114.11
1155,12,TKL,RUNNING,HAH,POA,75,30,22.31579,114.26426,22.32273,114.2578
1155,28,TKL,RUNNING,TIK,TKO,80,30,22.3,114.25,22.31,114.26
1155,48,TKL,RUNNING,YAT,TIK,115,30,22.3,114.24,22.3,114.25
1155,13,TKL,RUNNING,QUB,NOP,75,30,22.28810647977041,114.2096087213838,22.29150892853684,114.20047323856755
1155,29,TKL,RUNNING,YAT,QUB,230,30,22.3,114.24,22.28810647977041,114.2096087213838
1155,49,TKL,RUNNING,TIK,YAT,145,30,22.3,114.25,22.3,114.24
1155,67,TKL,RUNNING,TKO,TIK,30,30,22.31,114.26,22.3,114.25
1155,66,TKL,RUNNING,QUB,YAT,150,30,22.28810647977041,114.2096087213838,22.3,114.24
1155,14,TML,RUNNING,CKT,TAW,15,30,22.37,114.19,22.37,114.18
1155,36,TML,BOARDING,SHM,CIO,0,20,22.39,114.21,22.38,114.2
1155,56,TML,BOARDING,HEO,TSH,0,25,22.417558012995983,114.22572145390951,22.41,114.22
1155,15,TML,RUNNING,KSR,TWW,555,30,22.43,114.06,22.37,114.11
1155,37,TML,RUNNING,LOP,YUL,80,30,22.448,114.02525,22.44633,114.03519
1155,57,TML,RUNNING,SIH,TIS,145,30,22.41,113.98,22.45,114.0
1155,17,ISL,BOARDING,TIH,FOH,0,15,22.282600177683648,114.19176871157651,22.29,114.19
1155,31,ISL,RUNNING,WAC,CAB,50,30,22.2777868996141,114.1730668456758,22.28064273051205,114.18506355390676
1155,51,ISL,BOARDING,CEN,ADM,0,25,22.282201172111822,114.15830604041152,22.27958,114.16462
1155,69,ISL,BOARDING,SYP,SHW,0,30,22.29,114.14,22.29,114.15
1155,16,ISL,BOARDING,TIH,CAB,0,15,22.282600177683648,114.19176871157651,22.28064273051205,114.18506355390676
1155,30,ISL,RUNNING,NOP,FOH,50,30,22.29150892853684,114.20047323856755,22.29,114.19
1155,50,ISL,RUNNING,TAK,QUB,55,30,22.284927949807077,114.21627416555808,22.28810647977041,114.2096087213838
1155,68,ISL,RUNNING,SKW,SWH,120,30,22.28,114.23,22.28227867809492,114.22187853856734
1155,18,TWL,RUNNING,CSW,LCK,45,30,22.34,114.16,22.34,114.15
1155,32,TWL,RUNNING,PRE,SSP,110,30,22.32532,114.16832,22.33,114.16
1155,52,TWL,RUNNING,YMT,MOK,115,30,22.313028489769632,114.1706156232284,22.319550731000817,114.16935499623776
1155,70,TWL,RUNNING,ADM,TST,30,30,22.27958,114.16462,22.29789945696996,114.17219416740257
1155,19,TWL,BOARDING,SSP,PRE,0,15,22.33,114.16,22.32532,114.16832
1155,33,TWL,RUNNING,LCK,CSW,50,30,22.34,114.15,22.34,114.16
1155,53,TWL,RUNNING,LAK,MEF,55,30,22.35,114.13,22.34,114.14
1155,71,TWL,BOARDING,KWH,KWF,0,30,22.36325,114.1313,22.35803,114.1298
1160,41,SIL,RUNNING,OCP,ADM,80,30,22.24898455130648,114.17441070973162,22.27958,114.16462
1160,59,SIL,BOARDING,LET,WCH,0,25,22.24,114.16,22.247965050465854,114.16676084751518
1160,40,SIL,BOARDING,SOH,,-5,30,22.24,114.15,,
1160,58,SIL,RUNNING,WCH,LET,115,30,22.247965050465854,114.16676084751518,22.24,114.16
1160,3,KTL,RUNNING,WTS,DIH,100,30,22.341937836279207,114.19380708089876,22.34,114.2
1160,23,KTL,RUNNING,KOT,LOF,105,30,22.34,114.18,22.338174835373263,114.18705418274284
1160,43,KTL,RUNNING,PRE,SKM,110,30,22.32532,114.16832,22.33239,114.1688
1160,61,KTL,RUNNING,YMT,MOK,115,30,22.313028489769632,114.1706156232284,22.319550731000817,114.16935499623776
1160,2,KTL,RUNNING,WTS,LOF,100,30,22.341937836279207,114.19380708089876,22.338174835373263,114.18705418274284
1160,22,KTL,RUNNING,CHH,DIH,105,30,22.335178573695583,114.208924723229,22.34,114.2
1160,42,KTL,RUNNING,NTK,KOB,50,30,22.32,114.22,22.32,114.21
1160,60,KTL,RUNNING,LAT,KWT,55,30,22.307138592917713,114.23278799497956,22.312399667335335,114.2264757250725
1160,7,AEL,RUNNING,TSY,AIR,640,30,22.36,114.11,22.31617516349916,113.93660451157724
1160,39,AEL,RUNNING,KOW,TSY,195,30,22.3,114.16,22.36,114.11
1160,6,AEL,RUNNING,TSY,KOW,640,30,22.36,114.11,22.3,114.16
1160,38,AEL,RUNNING,AIR,TSY,495,30,22.31617516349916,113.93660451157724,22.36,114.11
1160,9,EAL,BOARDING,SHT,FOT,0,10,22.38228349989016,114.18692169623915,22.4,114.2
1160,27,EAL,BOARDING,KOT,TAW,0,15,22.34,114.18,22.37,114.18
1160,65,EAL,RUNNING,HUH,MKK,115,30,22.3,114.18,22.32148427773826,114.17220049439362
1160,46,EAL,RUNNING,KOT,TAW,290,30,22.34,114.18,22.37,114.18
1160,8,EAL,RUNNING,UNI,FOT,70,30,22.41,114.21,22.4,114.2
1160,26,EAL,RUNNING,TAP,UNI,165,30,22.44,114.17,22.41,114.21
1160,47,EAL,RUNNING,TWO,TAP,80,30,22.45,114.16,22.44,114.17
1160,64,EAL,RUNNING,FAN,TWO,235,30,22.49,114.14,22.45,114.16
1160,10,TCL,RUNNING,TSY,SUN,190,30,22.36,114.11,22.33,114.03
1160,34,TCL,RUNNING,LAK,TSY,105,30,22.35,114.13,22.36,114.11
1160,54,TCL,BOARDING,OLY,NAC,0,20,22.32,114.16,22.33,114.15
1160,11,TCL,RUNNING,NAC,OLY,40,30,22.33,114.15,22.32,114.16
1160,35,TCL,BOARDING,TSY,LAK,0,15,22.36,114.11,22.35,114.13
1160,55,TCL,RUNNING,SUN,TSY,200,30,22.33,114.03,22.36,114.11
1160,12,TKL,RUNNING,HAH,POA,70,30,22.31579,114.26426,22.32273,114.2578
1160,28,TKL,RUNNING,TIK,TKO,75,30,22.3,114.25,22.31,114.26
1160,48,TKL,RUNNING,YAT,TIK,110,30,22.3,114.24,22.3,114.25
1160,13,TKL,RUNNING,QUB,NOP,70,30,22.28810647977041,114.2096087213838,22.29150892853684,114.20047323856755
1160,29,TKL,RUNNING,YAT,QUB,225,30,22.3,114.24,22.28810647977041,114.2096087213838
1160,49,TKL,RUNNING,TIK,YAT,140,30,22.3,114.25,22.3,114.24
1160,67,TKL,RUNNING,TKO,TIK,25,30,22.31,114.26,22.3,114.25
1160,66,TKL,RUNNING,QUB,YAT,145,30,22.28810647977041,114.2096087213838,22.3,114.24
1160,14,TML,RUNNING,CKT,TAW,10,30,22.37,114.19,22.37,114.18
1160,36,TML,BOARDING,SHM,CIO,0,15,22.39,114.21,22.38,114.2
1160,56,TML,BOARDING,HEO,TSH,0,20,22.417558012995983,114.22572145390951,22.41,114.22
1160,15,TML,RUNNING,KSR,TWW,550,30,22.43,114.06,22.37,114.11
1160,37,TML,RUNNING,LOP,YUL,75,30,22.448,114.02525,22.44633,114.03519
1160,57,TML,RUNNING,SIH,TIS,140,30,22.41,113.98,22.45,114.0
1160,17,ISL,BOARDING,TIH,FOH,0,10,22.282600177683648,114.19176871157651,22.29,114.19
1160,31,ISL,RUNNING,WAC,CAB,45,30,22.2777868996141,114.1730668456758,22.28064273051205,114.18506355390676
1160,51,ISL,BOARDING,CEN,ADM,0,20,22.282201172111822,114.15830604041152,22.27958,114.16462
1160,69,ISL,BOARDING,SYP,SHW,0,25,22.29,114.14,22.29,114.15
1160,16,ISL,BOARDING,TIH,CAB,0,10,22.282600177683648,114.19176871157651,22.28064273051205,114.18506355390676
1160,30,ISL,RUNNING,NOP,FOH,45,30,22.29150892853684,114.20047323856755,22.29,114.19
1160,50,ISL,RUNNING,TAK,QUB,50,30,22.284927949807077,114.21627416555808,22.28810647977041,114.2096087213838
1160,68,ISL,RUNNING,SKW,SWH,115,30,22.28,114.23,22.28227867809492,114.22187853856734
1160,18,TWL,RUNNING,CSW,LCK,40,30,22.34,114.16,22.34,114.15
1160,32,TWL,RUNNING,PRE,SSP,105,30,22.32532,114.16832,22.33,114.16
1160,52,TWL,RUNNING,YMT,MOK,110,30,22.313028489769632,114.1706156232284,22.319550731000817,114.16935499623776
1160,70,TWL,RUNNING,ADM,TST,25,30,22.27958,114.16462,22.29789945696996,114.17219416740257
1160,19,TWL,BOARDING,SSP,PRE,0,10,22.33,114.16,22.32532,114.16832
1160,33,TWL,RUNNING,LCK,CSW,45,30,22.34,114.15,22.34,114.16
1160,53,TWL,RUNNING,LAK,MEF,50,30,22.35,114.13,22.34,114.14
1160,71,TWL,BOARDING,KWH,KWF,0,25,22.36325,114.1313,22.35803,114.1298
1165,41,SIL,RUNNING,OCP,ADM,75,30,22.24898455130648,114.17441070973162,22.27958,114.16462
1165,59,SIL,BOARDING,LET,WCH,0,20,22.24,114.16,22.247965050465854,114.16676084751518
1165,40,SIL,BOARDING,SOH,,-5,25,22.24,114.15,,
1165,58,SIL,RUNNING,WCH,LET,110,30,22.247965050465854,114.16676084751518,22.24,114.16
1165,3,KTL,RUNNING,WTS,DIH,95,30,22.341937836279207,114.19380708089876,22.34,114.2
1165,23,KTL,RUNNING,KOT,LOF,100,30,22.34,114.18,22.338174835373263,114.18705418274284
1165,43,KTL,RUNNING,PRE,SKM,105,30,22.32532,114.16832,22.33239,114.1688
1165,61,KTL,RUNNING,YMT,MOK,110,30,22.313028489769632,114.1706156232284,22.319550731000817,114.16935499623776
1165,2,KTL,RUNNING,WTS,LOF,95,30,22.341937836279207,114.19380708089876,22.338174835373263,114.18705418274284
1165,22,KTL,RUNNING,CHH,DIH,100,30,22.335178573695583,114.208924723229,22.34,114.2
1165,42,KTL,RUNNING,NTK,KOB,45,30,22.32,114.22,22.32,114.21
1165,60,KTL,RUNNING,LAT,KWT,50,30,22.307138592917713,114.23278799497956,22.312399667335335,114.2264757250725
1165,7,AEL,RUNNING,TSY,AIR,635,30,22.36,114.11,22.31617516349916,113.93660451157724
1165,39,AEL,RUNNING,KOW,TSY,190,30,22.3,114.16,22.36,114.11
1165,6,AEL,RUNNING,TSY,KOW,635,30,22.36,114.11,22.3,114.16
1165,38,AEL,RUNNING,AIR,TSY,490,30,22.31617516349916,113.93660451157724,22.36,114.11
1165,9,EAL,BOARDING,SHT,FOT,0,5,22.38228349989016,114.18692169623915,22.4,114.2
1165,27,EAL,BOARDING,KOT,TAW,0,10,22.34,114.18,22.37,114.18
1165,65,EAL,RUNNING,HUH,MKK,110,30,22.3,114.18,22.32148427773826,114.17220049439362
1165,46,EAL,RUNNING,KOT,TAW,285,30,22.34,114.18,22.37,114.18
1165,8,EAL,RUNNING,UNI,FOT,65,30,22.41,114.21,22.4,114.2
1165,26,EAL,RUNNING,TAP,UNI,160,30,22.44,114.17,22.41,114.21
1165,47,EAL,RUNNING,TWO,TAP,75,30,22.45,114.16,22.44,114.17
1165,64,EAL,RUNNING,FAN,TWO,230,30,22.49,114.14,22.45,114.16
1165,10,TCL,RUNNING,TSY,SUN,185,30,22.36,114.11,22.33,114.03
1165,34,TCL,RUNNING,LAK,TSY,100,30,22.35,114.13,22.36,114.11
1165,54,TCL,BOARDING,OLY,NAC,0,15,22.32,114.16,22.33,114.15
1165,11,TCL,RUNNING,NAC,OLY,35,30,22.33,114.15,22.32,114.16
1165,35,TCL,BOARDING,TSY,LAK,0,10,22.36,114.11,22.35,114.13
1165,55,TCL,RUNNING,SUN,TSY,195,30,22.33,114.03,22.36,114.11
1165,12,TKL,RUNNING,HAH,POA,65,30,22.31579,114.26426,22.32273,114.2578
1165,28,TKL,RUNNING,TIK,TKO,70,30,22.3,114.25,22.31,114.26
1165,48,TKL,RUNNING,YAT,TIK,105,30,22.3,114.24,22.3,114.25
1165,13,TKL,RUNNING,QUB,NOP,65,30,22.28810647977041,114.2096087213838,22.29150892853684,114.20047323856755
1165,29,TKL,RUNNING,YAT,QUB,220,30,22.3,114.24,22.28810647977041,114.2096087213838
1165,49,TKL,RUNNING,TIK,YAT,135,30,22.3,114.25,22.3,114.24
1165,67,TKL,RUNNING,TKO,TIK,20,30,22.31,114.26,22.3,114.25
1165,66,TKL,RUNNING,QUB,YAT,140,30,22.28810647977041,114.2096087213838,22.3,114.24
1165,14,TML,RUNNING,CKT,TAW,5,30,22.37,114.19,22.37,114.18
1165,36,TML,BOARDING,SHM,CIO,0,10,22.39,114.21,22.38,114.2
1165,56,TML,BOARDING,HEO,TSH,0,15,22.417558012995983,114.22572145390951,22.41,114.22
1165,15,TML,RUNNING,KSR,TWW,545,30,22.43,114.06,22.37,114.11
1165,37,TML,RUNNING,LOP,YUL,70,30,22.448,114.02525,22.44633,114.03519
1165,57,TML,RUNNING,SIH,TIS,135,30,22.41,113.98,22.45,114.0
1165,17,ISL,BOARDING,TIH,FOH,0,5,22.282600177683648,114.19176871157651,22.29,114.19
1165,31,ISL,RUNNING,WAC,CAB,40,30,22.2777868996141,114.1730668456758,22.28064273051205,114.18506355390676
1165,51,ISL,BOARDING,CEN,ADM,0,15,22.282201172111822,114.15830604041152,22.27958,114.16462
1165,69,ISL,BOARDING,SYP,SHW,0,20,22.29,114.14,22.29,114.15
1165,16,ISL,BOARDING,TIH,CAB,0,5,22.282600177683648,114.19176871157651,22.28064273051205,114.18506355390676
1165,30,ISL,RUNNING,NOP,FOH,40,30,22.29150892853684,114.20047323856755,22.29,114.19
1165,50,ISL,RUNNING,TAK,QUB,45,30,22.284927949807077,114.21627416555808,22.28810647977041,114.2096087213838
1165,68,ISL,RUNNING,SKW,SWH,110,30,22.28,114.23,22.28227867809492,114.22187853856734
1165,18,TWL,RUNNING,CSW,LCK,35,30,22.34,114.16,22.34,114.15
1165,32,TWL,RUNNING,PRE,SSP,100,30,22.32532,114.16832,22.33,114.16
1165,52,TWL,RUNNING,YMT,MOK,105,30,22.313028489769632,114.1706156232284,22.319550731000817,114.16935499623776
1165,70,TWL,RUNNING,ADM,TST,20,30,22.27958,114.16462,22.29789945696996,114.17219416740257
1165,19,TWL,BOARDING,SSP,PRE,0,5,22.33,114.16,22.32532,114.16832
1165,33,TWL,RUNNING,LCK,CSW,40,30,22.34,114.15,22.34,114.16
1165,53,TWL,RUNNING,LAK,MEF,45,30,22.35,114.13,22.34,114.14
1165,71,TWL,BOARDING,KWH,KWF,0,20,22.36325,114.1313,22.35803,114.1298
1170,41,SIL,RUNNING,OCP,ADM,70,30,22.24898455130648,114.17441070973162,22.27958,114.16462
1170,59,SIL,BOARDING,LET,WCH,0,15,22.24,114.16,22.247965050465854,114.16676084751518
1170,40,SIL,BOARDING,SOH,,-5,20,22.24,114.15,,
1170,58,SIL,RUNNING,WCH,LET,105,30,22.247965050465854,114.16676084751518,22.24,114.16
1170,3,KTL,RUNNING,WTS,DIH,90,30,22.341937836279207,114.19380708089876,22.34,114.2
1170,23,KTL,RUNNING,KOT,LOF,95,30,22.34,114.18,22.338174835373263,114.18705418274284
1170,43,KTL,RUNNING,PRE,SKM,100,30,22.32532,114.16832,22.33239,114.1688
1170,61,KTL,RUNNING,YMT,MOK,105,30,22.313028489769632,114.1706156232284,22.319550731000817,114.16935499623776
1170,2,KTL,RUNNING,WTS,LOF,90,30,22.341937836279207,114.19380708089876,22.338174835373263,114.18705418274284
1170,22,KTL,RUNNING,CHH,DIH,95,30,22.335178573695583,114.208924723229,22.34,114.2
1170,42,KTL,RUNNING,NTK,KOB,40,30,22.32,114.22,22.32,114.21
1170,60,KTL,RUNNING,LAT,KWT,45,30,22.307138592917713,114.23278799497956,22.312399667335335,114.2264757250725
1170,7,AEL,RUNNING,TSY,AIR,630,30,22.36,114.11,22.31617516349916,113.93660451157724
1170,39,AEL,RUNNING,KOW,TSY,185,30,22.3,114.16,22.36,114.11
1170,6,AEL,RUNNING,TSY,KOW,630,30,22.36,114.11,22.3,114.16
1170,38,AEL,RUNNING,AIR,TSY,485,30,22.31617516349916,113.93660451157724,22.36,114.11
1170,9,EAL,RUNNING,FOT,UNI,180,30,22.4,114.2,22.41,114.21
1170,27,EAL,BOARDING,KOT,TAW,0,5,22.34,114.18,22.37,114.18
1170,65,EAL,RUNNING,HUH,MKK,105,30,22.3,114.18,22.32148427773826,114.17220049439362
1170,46,EAL,RUNNING,KOT,TAW,280,30,22.34,114.18,22.37,114.18
1170,8,EAL,RUNNING,UNI,FOT,60,30,22.41,114.21,22.4,114.2
1170,26,EAL,RUNNING,TAP,UNI,155,30,22.44,114.17,22.41,114.21
1170,47,EAL,RUNNING,TWO,TAP,70,30,22.45,114.16,22.44,114.17
1170,64,EAL,RUNNING,FAN,TWO,225,30,22.49,114.14,22.45,114.16
1170,10,TCL,RUNNING,TSY,SUN,180,30,22.36,114.11,22.33,114.03
1170,34,TCL,RUNNING,LAK,TSY,95,30,22.35,114.13,22.36,114.11
1170,54,TCL,BOARDING,OLY,NAC,0,10,22.32,114.16,22.33,114.15
1170,11,TCL,RUNNING,NAC,OLY,30,30,22.33,114.15,22.32,114.16
1170,35,TCL,BOARDING,TSY,LAK,0,5,22.36,114.11,22.35,114.13
1170,55,TCL,RUNNING,SUN,TSY,190,30,22.33,114.03,22.36,114.11
1170,12,TKL,RUNNING,HAH,POA,60,30,22.31579,114.26426,22.32273,114.2578
1170,28,TKL,RUNNING,TIK,TKO,65,30,22.3,114.25,22.31,114.26
1170,48,TKL,RUNNING,YAT,TIK,100,30,22.3,114.24,22.3,114.25
1170,13,TKL,RUNNING,QUB,NOP,60,30,22.28810647977041,114.2096087213838,22.29150892853684,114.20047323856755
1170,29,TKL,RUNNING,YAT,QUB,215,30,22.3,114.24,22.28810647977041,114.2096087213838
1170,49,TKL,RUNNING,TIK,YAT,130,30,22.3,114.25,22.3,114.24
1170,67,TKL,RUNNING,TKO,TIK,15,30,22.31,114.26,22.3,114.25
1170,66,TKL,RUNNING,QUB,YAT,135,30,22.28810647977041,114.2096087213838,22.3,114.24
1170,14,TML,BOARDING,CKT,TAW,0,30,22.37,114.19,22.37,114.18
1170,36,TML,BOARDING,SHM,CIO,0,5,22.39,114.21,22.38,114.2
1170,56,TML,BOARDING,HEO,TSH,0,10,22.417558012995983,114.22572145390951,22.41,114.22
1170,15,TML,RUNNING,KSR,TWW,540,30,22.43,114.06,22.37,114.11
1170,37,TML,RUNNING,LOP,YUL,65,30,22.448,114.02525,22.44633,114.03519
1170,57,TML,RUNNING,SIH,TIS,130,30,22.41,113.98,22.45,114.0
1170,17,ISL,RUNNING,FOH,NOP,120,30,22.29,114.19,22.29150892853684,114.20047323856755
1170,31,ISL,RUNNING,WAC,CAB,35,30,22.2777868996141,114.1730668456758,22.28064273051205,114.18506355390676
1170,51,ISL,BOARDING,CEN,ADM,0,10,22.282201172111822,114.15830604041152,22.27958,114.16462
1170,69,ISL,BOARDING,SYP,SHW,0,15,22.29,114.14,22.29,114.15
1170,16,ISL,RUNNING,CAB,WAC,180,30,22.28064273051205,114.18506355390676,22.2777868996141,114.1730668456758
1170,30,ISL,RUNNING,NOP,FOH,35,30,22.29150892853684,114.20047323856755,22.29,114.19
1170,50,ISL,RUNNING,TAK,QUB,40,30,22.284927949807077,114.21627416555808,22.28810647977041,114.2096087213838
1170,68,ISL,RUNNING,SKW,SWH,105,30,22.28,114.23,22.28227867809492,114.22187853856734
1170,18,TWL,RUNNING,CSW,LCK,30,30,22.34,114.16,22.34,114.15
1170,32,TWL,RUNNING,PRE,SSP,95,30,22.32532,114.16832,22.33,114.16
1170,52,TWL,RUNNING,YMT,MOK,100,30,22.313028489769632,114.1706156232284,22.319550731000817,114.16935499623776
1170,70,TWL,RUNNING,ADM,TST,15,30,22.27958,114.16462,22.29789945696996,114.17219416740257
1170,19,TWL,RUNNING,PRE,MOK,120,30,22.32532,114.16832,22.319550731000817,114.16935499623776
1170,33,TWL,RUNNING,LCK,CSW,35,30,22.34,114.15,22.34,114.16
1170,53,TWL,RUNNING,LAK,MEF,40,30,22.35,114.13,22.34,114.14
1170,71,TWL,BOARDING,KWH,KWF,0,15,22.36325,114.1313,22.35803,114.1298
1175,41,SIL,RUNNING,OCP,ADM,65,30,22.24898455130648,114.17441070973162,22.27958,114.16462
1175,59,SIL,BOARDING,LET,WCH,0,10,22.24,114.16,22.247965050465854,114.16676084751518
1175,40,SIL,BOARDING,SOH,,-5,15,22.24,114.15,,
1175,58,SIL,RUNNING,WCH,LET,100,30,22.247965050465854,114.16676084751518,22.24,114.16
1175,3,KTL,RUNNING,WTS,DIH,85,30,22.341937836279207,114.19380708089876,22.34,114.2
1175,23,KTL,RUNNING,KOT,LOF,90,30,22.34,114.18,22.338174835373263,114.18705418274284
1175,43,KTL,RUNNING,PRE,SKM,95,30,22.32532,114.16832,22.33239,114.1688
1175,61,KTL,RUNNING,YMT,MOK,100,30,22.313028489769632,114.1706156232284,22.319550731000817,114.16935499623776
1175,2,KTL,RUNNING,WTS,LOF,85,30,22.341937836279207,114.19380708089876,22.338174835373263,114.18705418274284
1175,22,KTL,RUNNING,CHH,DIH,90,30,22.335178573695583,114.208924723229,22.34,114.2
1175,42,KTL,RUNNING,NTK,KOB,35,30,22.32,114.22,22.32,114.21
1175,60,KTL,RUNNING,LAT,KWT,40,30,22.307138592917713,114.23278799497956,22.312399667335335,114.2264757250725
1175,7,AEL,RUNNING,TSY,AIR,625,30,22.36,114.11,22.31617516349916,113.93660451157724
1175,39,AEL,RUNNING,KOW,TSY,180,30,22.3,114.16,22.36,114.11
1175,6,AEL,RUNNING,TSY,KOW,625,30,22.36,114.11,22.3,114.16
1175,38,AEL,RUNNING,AIR,TSY,480,30,22.31617516349916,113.93660451157724,22.36,114.11
1175,9,EAL,RUNNING,FOT,UNI,175,30,22.4,114.2,22.41,114.21
1175,27,EAL,RUNNING,TAW,SHT,120,30,22.37,114.18,22.38228349989016,114.18692169623915
1175,65,EAL,RUNNING,HUH,MKK,100,30,22.3,114.18,22.32148427773826,114.17220049439362
1175,46,EAL,RUNNING,KOT,TAW,275,30,22.34,114.18,22.37,114.18
1175,8,EAL,RUNNING,UNI,FOT,55,30,22.41,114.21,22.4,114.2
1175,26,EAL,RUNNING,TAP,UNI,150,30,22.44,114.17,22.41,114.21
1175,47,EAL,RUNNING,TWO,TAP,65,30,22.45,114.16,22.44,114.17
1175,64,EAL,RUNNING,FAN,TWO,220,30,22.49,114.14,22.45,114.16
1175,10,TCL,RUNNING,TSY,SUN,175,30,22.36,114.11,22.33,114.03
1175,34,TCL,RUNNING,LAK,TSY,90,30,22.35,114.13,22.36,114.11
1175,54,TCL,BOARDING,OLY,NAC,0,5,22.32,114.16,22.33,114.15
1175,11,TCL,RUNNING,NAC,OLY,25,30,22.33,114.15,22.32,114.16
1175,35,TCL,RUNNING,LAK,NAC,300,30,22.35,114.13,22.33,114.15
1175,55,TCL,RUNNING,SUN,TSY,185,30,22.33,114.03,22.36,114.11
